3491,3126
2483,3663
2081,2313
2370,4029
2065,2768
1601,3874
1867,331
2321,607
4377,1487
2471,652
4730,1545
1356,3443
4861,781
2851,4550
929,339
228,2276
1555,2263
192,3255
1643,219
3749,3393
1062,3655
2200,3996
1826,773
3855,4724
731,2493
1886,381
19,334
248,3155
3641,993
3484,3685
3352,750
3811,1949
48,2656
3089,2910
1547,431
3091,409
2291,4857
3174,3874
2913,2850
2128,3121
4139,1353
3593,1111
1572,852
3199,865
32,2421
4424,384
1273,1206
2025,1709
4237,2596
4710,860
3140,4285
3398,2290
4786,4419
1883,475
3771,3937
3166,1322
4881,92
1726,3594
801,4847
3241,1498
1869,3647
1753,1789
1773,2081
860,2822
3800,3037
1627,565
3393,414
2405,3987
2190,4457
655,279
4767,2363
4190,458
2864,30
2761,4924
3700,897
2074,3784
7,509
3818,3061
894,4874
2208,4936
2725,4849
607,3305
669,569
3971,2104
1988,589
3125,4460
841,2081
686,3337
323,1335
1510,778
1539,1607
2682,4934
4981,593
955,217
2046,3182
3417,2331
3133,355
4867,474
1053,4813
4990,3988
4422,2576
3118,4620
880,1862
1754,1947
1091,4109
3920,813
911,2678
2909,1311
449,4762
3335,2660
1035,1113
2614,2312
3395,2464
4044,2283
593,4267
135,478
1509,1714
1469,1025
3122,4600
4696,454
4498,154
3677,1371
3552,3068
3929,123
2051,3751
1362,356
4198,3006
182,3592
675,1457
3108,4932
1568,2163
1200,4465
3428,3649
1478,371
2764,3855
2633,1169
1465,3523
3936,3608
473,3741
3192,2274
1232,790
1901,4
1197,3051
4934,3233
1507,2859
2691,3460
1457,139
4624,4908
4357,2417
4257,3900
4935,3894
1973,4410
3300,3687
4272,3453
3663,482
3369,4287
2633,1148
2675,2070
1415,674
3787,2115
3462,286
3550,2843
4811,4335
2960,1136
799,3877
3732,751
1462,3710
4064,4097
177,4302
3352,2542
974,401
4678,3115
331,598
3225,3610
369,888
446,691
4357,261
4324,2155
47,4554
3016,2851
152,3069
1907,4490
915,4342
329,318
649,3338
2512,2401
3826,1083
1387,4363
1511,2411
4900,628
3938,847
4426,1795
4151,2133
1225,1805
1480,3508
668,2757
1297,1439
3516,3450
1465,1775
1852,688
1939,86
1304,950
589,4978
360,966
809,3244
4468,37
4593,3005
2268,2495
2662,4774
3779,3837
1997,1365
3295,3104
2137,696
3237,2813
2943,2654
515,3972
661,4308
197,164
716,4323
4161,4251
2899,3121
2185,1706
1110,3653
4974,4331
2323,3750
1510,3308
2114,1534
4560,1072
1738,2426
4822,1941
4140,2371
351,1120
118,3463
141,1070
4940,1660
3515,4319
4261,3492
3086,1950
3067,2226
1341,3458
3661,3035
183,1594
3304,57
4508,4534
3826,3387
1175,170
4702,155
871,4538
2120,2373
3175,911
1538,3719
1508,179
2237,2689
2225,1643
3002,3790
307,2553
4756,418
1877,4454
1683,1526
4890,1379
1703,2507
2239,985
4249,3825
734,816
1068,3150
1485,643
1673,2132
670,4069
1790,2815
850,2996
172,3107
3467,4644
2814,20
4836,322
4904,459
3527,4659
2678,722
3695,528
2999,172
2100,2622
3586,924
4897,1224
996,3872
4064,1176
3433,1404
789,3585
2731,200
2793,4484
4334,4176
4069,2766
959,1208
2068,362
2053,2361
1372,2157
3302,1
4689,1883
4636,528
2293,2884
2415,3464
4925,2761
1069,4018
4861,2874
3505,4218
3419,170
150,4279
2673,4859
895,735
3490,4250
2459,2982
3687,3992
2994,1300
4572,1469
653,38
4127,4385
1475,3194
3667,951
158,3914
430,1048
321,3664
4922,4416
1171,1159
1356,934
410,2674
633,3773
2308,4725
1985,4461
1118,4243
2991,880
778,4394
1112,3699
2733,4246
2454,555
588,2368
1127,4040
3742,4192
322,2018
2301,904
4868,2188
578,3838
3766,3468
3941,4850
1577,704
1833,1943
4584,4573
4508,4371
630,1897
138,1336
4632,4699
1555,2728
557,177
4711,2897
1477,4093
3846,3081
4927,1866
2518,3255
117,3074
4108,744
3775,1162
235,605
864,3306
4493,3542
1905,4284
3031,1789
2863,1305
1478,3108
3425,509
1482,1163
117,245
2610,4153
156,1937
4782,1910
4136,2455
4983,3932
2664,2812
1990,4874
441,2992
1504,1880
518,3173
3921,2579
3257,4074
1118,2311
4773,3541
2181,4142
3929,1977
1896,4399
2145,2886
100,1050
2595,4444
3573,903
1315,3554
1242,354
1365,3645
3479,170
1595,3050
2347,3155
3432,2339
175,2579
2298,936
2665,1143
4053,2547
3353,3528
1601,3872
4099,3943
4035,1308
2946,1757
2547,4255
4213,1108
2701,607
4599,4043
3738,706
2365,2741
519,4664
278,1758
3865,2792
1662,1697
1205,3543
4793,2344
1200,1668
1490,688
2140,3656
483,2408
4452,2502
4729,887
1409,3406
3030,2648
4020,4089
4392,653
4006,816
3508,1994
3204,2329
1889,1256
842,591
4564,3974
4015,1224
2166,573
1584,2804
2189,1739
3885,1068
3902,1855
590,3580
798,1183
3499,495
590,891
4001,2502
4603,4139
3501,2785
700,2811
822,1686
3409,2381
327,1737
884,3398
2516,4793
2590,2647
218,2954
1989,4
2583,3306
3966,1080
1875,2635
1087,3533
2259,2862
3426,1943
1882,2382
1568,2931
168,1689
3494,3382
329,4916
3727,2639
1795,72
2822,2140
4947,4318
4610,34
1758,553
1264,2230
477,2450
3597,4890
2672,455
102,2906
884,4586
3474,2464
3809,825
2949,471
603,3024
3305,212
57,3465
946,2912
1540,3561
3248,568
4272,1407
4024,1185
1338,2769
4256,1824
3650,33
2706,1835
2916,3973
3869,1909
4673,2663
2841,185
868,1081
4352,868
2913,4469
4662,3205
708,3887
4765,3179
4007,3287
4043,2858
3890,2327
3902,4583
173,4665
4191,2804
2323,1474
3576,3859
3872,2530
3449,2389
4918,3660
1506,3382
4688,1935
2246,4448
1129,2327
48,1950
1671,1343
2512,2685
3300,1972
4537,3964
4860,4591
3136,4629
3259,3718
10,2216
3744,4954
1813,1070
2985,494
537,422
3480,2185
2478,2805
4362,2380
3026,2971
1554,4094
3007,1288
4760,3519
660,3380
4399,4043
3618,3178
6,4137
3988,402
2480,2232
171,3318
707,4496
4812,3375
2308,88
3778,2537
4231,2150
4114,1071
1287,1338
436,2735
3567,4997
1220,2305
2286,4137
3784,2105
1446,4462
4477,220
2325,2121
3084,3617
4237,1794
4039,784
1375,1470
856,1756
636,37
3277,73
4136,2358
4523,520
4173,2403
3425,2657
302,389
4652,3632
4026,132
2168,4224
4801,1282
3195,964
2117,2534
2210,3668
15,2652
3079,146
3710,3113
1218,2760
1448,1875
2586,16
1209,1192
423,2805
1118,3612
829,3262
4449,2509
4468,4991
2394,3082
3484,4964
1078,911
2152,4176
2111,292
4155,2415
218,4675
3095,3581
2101,3715
1042,3773
4107,1144
3828,1706
4880,2957
1631,3886
1244,3109
4332,3849
2457,3696
4068,4645
1539,1234
820,106
3195,4441
440,402
2508,4886
3631,3583
3084,4320
2388,1200
4692,2225
3405,4162
1010,2607
4824,3952
3007,1049
4303,1327
1139,2356
961,2225
3220,539
1617,4236
4281,4668
2523,3505
4444,68
845,496
3582,915
1804,737
1762,1010
1539,3493
3131,4855
3049,1990
712,4901
3005,4307
4853,28
2890,1769
885,3362
1,4761
4203,769
923,2913
1959,2923
1006,387
1357,453
3210,3691
874,2809
1923,4216
4572,2617
591,4428
4239,1465
3128,3831
2744,4045
1928,2032
94,2395
4715,3160
3979,4919
3875,2314
1171,582
886,4193
763,1802
4904,19
3601,970
714,4614
1258,3834
268,2762
3657,1435
639,4970
3051,1206
4457,4873
1183,1395
798,2745
3333,1593
1431,478
2356,1574
746,47
3267,1264
3086,1018
3176,1389
1329,3331
511,3271
1819,3752
799,2663
1533,4754
4149,3487
3117,3487
484,4359
3186,4625
230,2121
4527,4190
1727,797
311,298
3880,1136
1899,431
1361,4547
445,429
1533,1931
3653,1984
4346,1180
3186,3493
576,4291
2097,2093
4090,3621
1933,1322
3993,580
728,1556
1183,4842
1943,1741
4848,2315
2870,4327
1139,810
4394,4374
2752,1568
729,4075
1602,4774
2655,979
4413,706
2303,161
267,3229
980,1931
4737,4372
1643,2466
3780,2179
2264,793
107,1294
3781,2322
562,3016
554,4032
4123,4855
573,4628
189,4978
3664,4022
4778,2634
4822,391
4434,3516
4713,2678
4315,4790
2035,962
2958,1295
1193,2710
4777,4431
4722,3217
2488,3759
4475,3999
541,3914
2560,2772
3769,4234
954,2960
2941,4936
395,886
1605,3718
1422,426
4353,1424
1023,1126
1920,690
2582,681
3208,4734
2325,4556
4006,2531
3889,2496
742,1422
2831,1769
4329,3754
2889,2336
4790,2911
2465,2302
3785,3083
2417,813
4726,1256
3784,4886
986,406
485,1809
3127,312
4127,4734
1909,4147
1993,2892
2182,2117
204,3736
2643,4608
4897,4613
1419,1251
3307,1891
2904,4453
4253,1801
52,4946
2483,3215
73,2978
474,3585
569,3617
4212,3977
3840,151
4714,2210
578,2856
3067,4701
4082,4856
280,789
1077,1982
2411,324
2103,4328
4411,695
1084,4950
2278,4828
3675,2679
3341,1732
1164,3229
4308,2908
4825,2526
2562,4636
2829,2485
742,473
4072,2724
4191,3805
4017,654
1875,592
1860,1711
1614,2700
878,2063
2365,2393
1632,70
2222,1
1223,1922
2623,2449
202,3190
355,1122
3577,2801
4943,4608
2531,2979
4333,4392
4147,4032
2477,3461
4145,2967
2890,691
2302,871
1630,4358
279,4994
4987,2544
4420,2376
3308,3669
714,4820
2982,4137
3548,3723
561,2019
4176,679
4251,3564
4025,2404
341,773
648,3674
3362,4897
1876,4801
3038,1942
4657,2588
2350,2963
3653,1725
1359,3183
1483,100
4605,2192
686,4927
1436,2370
4034,2977
635,716
156,609
152,1660
3617,3820
943,3927
3844,111
1820,4452
1307,2872
4383,4342
558,2226
774,3525
290,838
4206,3348
3455,3051
2178,3264
4468,2734
1954,1291
1340,4077
3007,2724
80,3544
4651,3537
2929,4641
2397,96
3354,203
4532,1864
3801,3220
733,3949
3272,1290
1386,2120
224,1065
463,837
3541,3037
2854,4417
3956,1912
2824,1853
1471,847
2694,360
3277,1450
3600,1342
835,4052
4137,3670
2289,4497
4103,1274
3523,413
3588,1700
1327,3768
4029,4838
4309,2875
4149,2081
1359,1370
4587,3639
4318,1502
3864,4842
727,4386
3184,476
3650,298
2000,885
2769,3511
1576,2162
3070,2652
2736,3784
520,4355
4806,1929
4235,691
2142,4100
1679,3703
3530,1444
3454,3038
2201,2380
3210,4291
2184,3440
1079,2213
1276,647
1793,2902
3948,4380
1840,3704
289,4559
3360,1388
83,4123
4057,3768
4335,4631
2862,1570
4285,2095
1319,3803
4239,1151
3037,619
2615,4771
176,2485
392,1673
1761,4319
1441,4418
566,2168
1715,2203
3030,1934
3189,1853
47,4492
363,1145
637,3793
123,1859
4831,2702
1554,2688
3127,611
1024,943
3600,2325
298,1036
1580,331
3281,1575
1132,1658
1862,4312
688,2819
3391,4777
2070,209
1097,2421
1717,3531
4429,2314
4742,1792
57,2771
460,2534
372,2222
4186,3116
4843,41
4508,3796
835,3079
4277,4451
3821,2261
1267,1079
1762,3164
4238,1395
3179,4299
2772,32
2429,1236
3204,2199
1788,4142
4069,768
4280,4352
3738,4251
2113,331
2619,4463
3556,1081
225,1819
1950,1248
1579,4230
1085,2195
3240,4262
2514,322
4136,994
1064,4889
1936,1303
944,4224
3184,263
882,4543
2775,26
2999,2020
4226,3809
4532,2871
2832,4612
1580,2259
3569,610
954,3539
1435,1895
2907,2503
306,3200
2321,4213
3477,4443
3979,4993
2137,787
1703,2525
3630,1118
1497,2402
2455,3438
3990,4315
2910,5
2960,1397
3962,1720
4232,787
435,2806
3849,4968
2513,231
930,72
616,600
4538,4879
4190,1565
1897,3668
541,1423
1347,2536
2387,669
4685,242
1978,2009
658,1595
2518,3034
1298,3445
2988,3982
3177,4105
302,2971
2738,3347
3616,3395
2213,3005
3791,4184
4517,4426
4730,372
2747,645
751,4338
2852,472
2572,4216
3015,3370
3483,4837
329,1325
697,2844
1356,2392
2853,835
4876,206
4619,4081
1721,4161
4651,1121
1858,4910
811,4436
1200,4479
1658,334
4892,3641
3310,2119
156,1025
740,2284
4614,1334
4040,200
1959,4230
1456,1334
1089,4320
3593,4367
2410,3883
1400,4179
2283,129
3248,2366
3132,4196
1428,4863
639,1902
4298,2328
3203,4260
3250,1450
4320,3316
680,249
811,943
3061,710
2206,4338
3918,3190
4948,519
1135,3136
491,3669
4828,788
2089,3405
787,2879
1540,2070
4708,3545
4506,2952
4374,1655
343,1834
2735,1632
353,3457
4344,4067
4948,3533
3829,3274
3575,4590
2837,1113
3105,2008
703,2568
3690,4422
2265,873
2809,2180
3654,2844
903,4653
1748,1317
3838,3331
1671,2435
1791,1819
3657,2671
1947,699
127,3512
2321,1963
3847,4284
1439,1387
883,2631
2922,2425
1707,3377
3404,3403
3956,4574
4403,2312
3129,3641
3575,2613
703,346
1238,3441
4171,1693
3838,242
612,73
3145,4205
4765,1021
537,1030
3435,3384
3701,2289
3035,2163
898,142
2992,4187
4223,4065
1144,2803
4534,2159
338,3931
1226,3047
2087,859
3020,968
842,2081
4474,4407
1706,3358
2561,804
3530,448
1537,1238
1224,2221
569,4379
1163,2471
165,1445
4299,4897
366,515
1082,218
3648,1503
1497,3758
1056,2363
1748,271
527,2813
1105,3690
1235,3369
4386,610
4411,236
599,3921
1707,1631
842,1704
4364,4548
1034,3404
4762,2898
4572,4390
673,1899
1926,2808
3845,15
2955,1747
804,2394
10,2717
1541,2428
4987,3000
2467,892
3867,4054
3589,4602
2042,4791
2400,4886
2759,4596
4076,3580
2218,1360
3140,3862
1930,1415
1183,2277
3693,4694
1121,3771
1547,885
752,2792
2750,4948
4658,3024
2452,3614
1663,3372
1816,278
307,63
786,3625
884,1808
618,2451
554,2461
3962,4789
2569,514
1832,924
4308,1197
3432,3293
1072,4230
4450,3945
122,1432
2018,153
2818,1186
4965,467
1517,3514
1167,1040
2875,3132
215,2886
1429,1460
433,4591
2016,3068
391,1725
2021,4895
1045,1855
673,2472
154,3398
4186,1971
1000,3185
2659,3462
3421,1658
2652,2228
2899,4913
2188,2716
38,3048
4796,402
407,3779
3230,2905
755,4273
1141,1382
4807,3272
3940,2928
2022,3593
2040,2373
3783,2464
2315,4308
1068,4738
4344,4232
3821,1177
4201,4087
4789,1899
668,1331
2943,3412
3102,3531
3974,954
4271,264
3983,770
2763,1779
1180,635
3791,4090
4584,3101
3831,648
338,2405
2706,183
2688,1581
1895,3139
3458,2141
2215,2648
631,102
2978,3184
1031,1195
2997,2244
295,2292
4722,3219
4445,2090
1309,1255
2349,3540
97,1506
2940,4371
4470,3009
175,600
4569,787
1827,4516
352,2459
2581,2107
708,813
373,990
4202,4981
1197,3247
2284,4327
191,2740
90,2956
1320,154
3351,4898
3713,2160
4501,4846
4428,4943
1305,1364
844,3996
1842,2109
3778,701
2311,1938
1985,4659
620,705
4403,4254
4133,2530
2519,1991
3215,1561
1652,2057
2568,3914
702,3933
257,2180
2165,1873
4588,382
3804,3145
253,3419
2121,333
217,3200
4838,4618
898,1439
440,1699
1099,4760
1783,3419
4976,3616
2729,728
3756,3621
4269,2296
2920,2696
3745,2517
1837,172
2835,1040
4654,2549
2344,3146
375,619
2625,2587
46,3844
3825,3244
1041,4434
2353,4186
3425,1975
4541,331
3909,1057
4009,4091
574,921
4071,2420
4252,4057
4396,1393
751,4423
3464,3981
3027,2445
2836,3564
3322,4454
2160,2362
1381,1677
3342,732
811,3904
4598,4725
3708,1753
4809,65
3180,4593
3214,925
199,3133
230,2012
3015,1180
2081,2479
4731,4443
2213,794
1979,3871
521,4785
4190,375
191,3881
1149,1740
2668,3035
1916,4679
743,189
1582,3105
2766,958
713,3054
372,2369
2330,4295
3776,394
2010,2456
659,3117
2218,1720
1352,2529
2152,3013
126,4815
4439,3536
2120,1122
4256,3878
3516,3631
3292,4050
4222,795
1372,1044
2417,1587
822,4978
4072,3305
3008,3444
1182,4359
4585,4005
3543,3344
4123,4412
2930,4037
3129,216
203,4929
3260,2716
903,1738
4946,707
1386,1897
1041,338
3058,1909
4126,2919
3986,4286
1128,2210
3896,1557
638,4667
2988,3238
3783,927
2826,561
989,3172
2155,4579
1082,4653
4956,4968
3115,2260
1818,567
3409,1426
3527,1736
711,1305
55,4815
3861,4017
2518,44
3943,221
3054,4869
1395,999
946,612
1554,697
3993,1710
1662,770
2353,775
1700,2014
660,4020
2550,1913
2374,1178
3653,2731
316,2549
3502,3052
462,2627
1167,2427
2326,3554
699,2243
4822,562
4169,2793
2743,1594
4390,4549
138,2838
3014,1673
927,2953
3443,1493
379,2790
4414,3325
2367,3525
4905,2003
253,141
3445,2790
3857,3348
4676,2968
117,4675
2952,4742
3796,3728
2403,4791
267,1040
3856,447
4965,2645
3766,71
4575,821
960,793
1907,2232
3117,885
1697,938
1588,4955
2981,1314
4474,4477
1463,3042
1015,3721
2025,3061
4729,4630
2744,3562
1597,1259
1861,1843
4559,39
4423,2101
1139,2416
4285,1410
255,4484
4337,1291
3556,3016
3802,1331
155,2620
60,2874
3545,4094
4634,372
4861,2445
3642,2091
4083,5
179,672
672,835
4233,2025
3589,4923
3962,2895
2269,3136
2061,1283
3994,3118
1324,706
581,2634
4578,4940
1255,668
3650,1073
836,803
1052,445
4610,1069
2867,3974
4454,1682
4011,3925
4566,4799
168,4607
2180,2742
1467,1069
254,3306
2157,2584
1267,698
1370,3792
4049,4196
2501,1979
2330,3910
394,3375
4894,836
2411,954
3644,4246
1297,3214
3767,1868
3222,4968
3702,286
665,2227
4920,1672
4848,753
3396,1717
713,4210
3547,1956
3988,4976
2120,3121
241,4619
4973,946
4342,194
1420,4707
1061,615
2289,3024
49,4158
4202,2306
3824,1159
48,3214
3351,2204
4701,837
4670,4534
4869,587
4395,1339
2005,4409
4779,2403
2825,1225
1908,4984
2654,4120
4990,218
2599,2795
4719,2472
4133,55
2538,4717
4981,250
1348,4120
2723,2977
3471,4549
1425,4725
4588,4618
4651,108
2254,4200
7,2709
1811,4512
2323,4001
1758,2272
1257,853
326,3226
543,725
3757,4062
2478,2895
1947,3596
4369,837
4642,716
4985,3652
4952,1245
2942,2111
4915,4171
2923,3838
548,703
545,2016
3961,1990
2136,4536
4753,2478
1173,2084
2370,1668
3788,3022
4770,1146
4488,2890
3107,2766
4058,717
4210,1037
2992,889
4047,3766
3923,2467
3757,3597
4525,1906
2575,3023
472,2976
3720,339
1723,3897
4459,2807
3705,978
3121,1143
2003,887
1270,859
3060,179
761,2365
2217,2339
3069,4654
2028,2048
3409,623
4850,4395
4962,1736
3604,1831
4917,880
4083,1153
4748,2788
2499,1156
4745,3308
2871,4105
3504,2754
3322,3020
2005,2781
3754,692
1050,2954
4483,2106
224,1950
3599,3311
3320,973
389,1044
4698,2599
4962,4932
1688,1334
3174,3687
2134,238
3851,4464
2015,2754
1586,568
10,1958
2813,2951
2640,4818
25,3317
989,1236
1229,444
938,3958
5000,520
2493,1311
4990,2023
3090,2016
2652,3079
1922,4048
3410,1547
1752,4284
2718,1430
2958,3547
1057,3955
2397,1205
1706,4960
4453,18
5000,51
3734,2281
3069,2272
2895,3133
2343,4591
4085,1351
2905,4773
3245,1034
3819,752
1387,4228
4182,1006
977,1233
1036,1551
4485,208
4229,1042
4084,3617
617,2919
194,71
3033,3249
1835,4209
2583,4968
1490,186
666,2980
2299,2468
3559,140
3025,1096
939,540
4321,3087
859,1422
3007,2555
25,2506
1108,2285
2352,4650
4524,3988
1872,2497
3660,4191
4456,3910
1927,327
3909,880
1271,174
1816,4107
385,921
4072,808
3792,720
1528,1353
2698,4972
3012,4309
2136,1020
2388,743
624,2852
84,3301
1000,302
2614,1492
4062,3028
550,1956
3572,2932
4400,4762
3137,4175
796,4709
1592,4806
1313,2886
3414,1672
1990,300
796,3730
4553,2597
2321,3636
1111,363
4989,4739
3627,199
852,758
1177,4848
2617,4572
4747,3055
4454,1067
2290,4843
2118,4905
2402,2769
1260,3789
4007,2594
1418,553
286,4486
2093,4270
2780,4707
4685,2535
980,2055
2146,4411
2213,3636
977,54
63,1219
3321,2239
2765,2327
1015,2963
2519,3081
3491,21
4679,2561
3825,688
2372,3618
658,1890
844,2887
872,3008
3536,3805
1926,430
2635,3871
4250,802
406,317
3243,3413
1121,4518
4762,482
1044,2424
580,2377
4036,1827
1979,1541
2420,2383
2182,1143
4017,2740
1664,4588
3572,1354
167,544
4298,1091
737,580
1561,240
3830,2552
1308,1120
2514,2092
4622,84
739,4770
4376,1597
200,944
2858,1821
1484,2058
4966,2735
2779,3901
4909,1828
589,3077
3320,4188
458,2165
676,4104
111,4129
3941,2870
3987,4523
1966,2962
1820,3141
3317,4593
3244,4959
783,2861
2114,130
3989,4865
3558,706
4714,484
3419,1049
3320,2141
2448,4182
3453,1961
3220,21
3846,3878
3606,3263
2283,1463
1481,2986
3326,915
666,3195
4130,4579
2571,4816
2752,2500
4946,3654
3613,4013
1657,3877
2364,698
2644,2385
2394,4806
4360,1582
2666,126
3191,3771
1047,4858
1545,4516
4753,3044
2302,658
1413,318
3753,4073
3164,3954
600,1997
2819,1959
4790,4698
3982,1860
91,1324
3125,229
1335,954
3192,3255
3085,2322
1316,459
1969,4624
1632,4387
1619,2369
2882,764
2337,4493
2644,2133
4796,4336
2495,4391
2054,1496
3061,2023
3449,3995
596,2813
2798,2147
465,597
1551,2205
2709,2147
2249,3353
2352,3089
2744,1213
4724,4653
3375,1407
4801,4189
4540,4119
3974,3892
1264,4599
1509,404
3587,3460
3845,3877
3415,640
4615,4287
4478,3681
1446,982
390,1359
4531,275
3283,3594
4746,974
3031,2154
3649,1194
4015,1925
4131,329
1861,4847
3527,3341
3531,434
1833,335
207,2879
4292,905
1649,2794
1120,2852
393,806
3974,3220
1383,2554
4421,2454
4677,821
1233,3911
2646,693
3332,344
559,2778
775,82
14,1575
4013,4385
3663,282
800,4760
4703,4562
1167,1194
826,372
2812,2687
3755,721
402,3148
572,4454
2551,609
3121,3418
593,459
4228,905
2112,3412
1695,1832
333,2658
2811,2562
155,2849
2119,3160
3999,1385
4772,4195
3896,3095
1597,4676
3402,3142
3493,3994
1043,206
403,3329
842,941
3389,1659
1972,3393
1872,1934
1365,4921
4293,225
1304,4581
1130,968
1387,2451
2374,1303
914,2901
2198,1483
1841,2221
4580,1011
114,812
1858,4911
1770,2268
1376,247
2324,2990
845,2178
1142,799
4246,2879
3743,3893
1311,580
3711,1232
1761,4295
4227,2493
4021,197
169,1883
3103,2434
2026,3842
3401,2014
237,2095
471,4974
1597,1221
618,2167
3451,497
68,4238
4355,707
4216,2573
4244,4799
546,3394
3418,2809
1164,4118
544,1277
4154,4447
1178,228
249,1683
988,4491
327,1653
198,4172
2131,434
457,4913
3051,3784
379,4330
1748,898
203,3681
3257,2942
1493,700
4102,3096
2929,473
472,4441
3068,1243
3999,3230
4690,1812
4110,3414
1825,2925
2341,2340
2305,3110
4252,4947
833,3558
1889,1065
3014,4103
2737,312
288,24
4564,4333
4163,1480
4526,2378
4219,4314
2903,4577
4400,4361
2902,565
2029,234
1370,923
4691,4702
396,1223
4570,2259
2151,432
1284,1738
4185,3664
3183,631
974,1266
2108,2518
2809,4802
913,4400
4687,83
1233,3327
1457,4188
823,765
3650,1085
329,3540
2946,150
4548,1023
2698,4739
3316,3272
3387,661
163,2436
3571,4733
2074,2361
863,4374
1607,2498
2442,2412
754,654
4711,4868
2672,4317
649,1242
3421,795
1261,633
658,1274
4626,3450
1844,1092
4469,3168
2956,2762
3970,3067
685,12
2596,1049
412,2969
1781,4317
420,551
1948,1095
74,4579
3251,3970
2551,3559
250,3252
1746,1746
3911,2716
2322,175
4442,4147
715,1416
1130,1940
756,212
426,3469
3047,1202
2719,787
1202,3293
4523,3098
4641,1961
2164,613
167,859
580,106
2100,207
2346,735
4550,7
4692,241
2564,4442
4008,3116
2420,4886
1997,3490
1193,2824
4761,3494
2604,3003
3076,4672
1826,2432
3953,4946
3677,3539
1726,1655
1816,2449
864,3987
3390,576
1120,128
4138,1548
2152,4743
3174,2835
3542,3649
3804,3990
3577,564
373,4326
4521,2530
2659,3180
3123,4592
2147,1603
2460,2740
